director_id,name,profile_path,gender
68994,Ron Fricke,/8oQUhdKZV7uT53s0XRTCraFgntv.jpg,2
109876,Noel Black,,2
78021,Lloyd Kaufman,/zTylEHdJL422WZ1vjEmEkDoWkk7.jpg,2
61824,Mick Garris,/g7NQv3FBJaQaXTVHDydqaDADir6.jpg,2
63709,Craig R. Baxley,/qKxwRBtLLMUBB2QGee3YJ96oCDa.jpg,2
9603,Sergei M. Eisenstein,/v3M6T24xd2FEOp8Y262lkc1gsGu.jpg,2
157879,Alison Maclean,,1
588701,Des McAnuff,/1qcbrutvM9P9HAVW5dFWjQRrhPR.jpg,2
74565,Jack Kinney,/9KEkI1NTzsxU1jLEuBsF22F51cr.jpg,2
57154,Lance Hool,,2
51572,Aaron Norris,/mVLP6tlo4XFufHvuXxz1IrWdUBx.jpg,2
82505,Gordon Hessler,/wy86My4mKQPPGhjZ7JD7456Wvam.jpg,2
141824,George Jackson,,2
142526,Robert Cormack,,2
35689,Keenen Ivory Wayans,/4uCVzk6JrNflrqWyzkPhLuwZzoC.jpg,2
59466,Jamie Babbit,/6RacsuB5pCLuy4qcIA7FeTxhYZM.jpg,1
15189,Michelangelo Antonioni,/3RVFfBJaT9aem8LxIqtvZ60q7sY.jpg,2
29962,King Vidor,/2NN8iywApiKiI0nwKuv5SKadEpT.jpg,2
17247,Po-Chih Leong,,2
6720,Joan Chen,/ekWS5bAB0kv4RColHqYaUAoXz0I.jpg,1
48980,David McNally,/zDWpttAr1LAYj7uuOA0LCWO76TU.jpg,2
1464511,John Forte,,0
24248,Nigel Cole,/2CIcwfX3zzzTYqUPUQzKdnUgQl7.jpg,2
54451,Brian G. Hutton,/cem8wlan7z6amIzoeKmAvC8yRZF.jpg,2
60261,Stan Winston,/bs8iaDGeDg0vHw4GLcT7A2nAJbb.jpg,2
74671,Robert Hiltzik,,2
44807,James Signorelli,,2
56512,Tarsem Singh,/5FQvWHNWtRvP8gYEOF2YVHfDbWM.jpg,2
70262,Elliot Silverstein,,2
39009,Joseph Losey,/5OIfdtROzTqUxUCdzyOe5fM8GXl.jpg,2
59026,Peyton Reed,/oSIfCq3alHGQnrutnwDzEcFmGgu.jpg,2
84211,Valerie Breiman,/uJFnUHB265pnaNVrPqUkC2s3Ln0.jpg,1
71901,Douglas Aarniokoski,/dQ5FUVrjKNzXEADBCg3DDSWewhW.jpg,2
15115,Stefan Ruzowitzky,/qlN1bMiTQxcOzMMgNQutA6GI47Q.jpg,2
58689,Neil LaBute,/snHfcueBlYFinCdUoVmK9CHdZX0.jpg,2
66604,Joe Charbanic,,2
9033,Christopher McQuarrie,/b2zCcMMd0cawVhYjmSwICu2eTRu.jpg,2
1073910,Robert Schmidt,,0
35796,Craig Mazin,/c59ILZnJ8RHlVvRLzIm1Viu9l0k.jpg,2
9039,John Ottman,/AlYg0cVHpwlTR4wY1iIy9gAsPKx.jpg,2
52358,Boaz Yakin,/4NL3F6iwVlwdWvBKue5H8OpZrp2.jpg,2
31211,Clive Barker,/1Hlv4fojc9ogiWfqREB0iP47yVI.jpg,2
52194,Tony Randel,/4YUKLri68yTJdfMdqu8Qhok9cht.jpg,2
48965,Anthony Hickox,/tWAG2uZS9B9QTSzZJRTgWHFlbOs.jpg,2
34402,Edward Bernds,/n061MNq2CTLDyuxxy24jh8sthFk.jpg,2
81718,Mamoru Hosoda,/oh1GS6x8cdGkyL4QPKmpMSaD6Wu.jpg,2
56435,Stephen T. Kay,/wN9Vxi5dvDNSV70kV3P1LQvx5EM.jpg,2
17281,Mike Hodges,/35mcdpwimATfaeEGpLhR0iVJ2Ep.jpg,0
21526,Rod Lurie,/2HPBFjkD72gytDPeNXE8KzHK1JG.jpg,2
492,Janusz Kamiński,/5LNGARjEfMDOcEP6fMNtJypAGYx.jpg,2
21869,George Pal,/sqClVTgeuJZ69eg5YwqTxRPlWMo.jpg,2
29383,Luca Bercovici,,2
69392,Charles Walters,/vs5meUlbUPsHmSEbLLveuCiYl7T.jpg,0
468,Stephen Daldry,/1MdxJ4q6Iw1BITZ4mlhDbAtFzMO.jpg,2
26775,Liu Chia-Liang,/zsRPoIYxsvUoVFuPRVgeRppevOy.jpg,2
69237,Joe Berlinger,/nm1QiopjjZLypVQUjJkJ3SkEGnB.jpg,2
15868,Uli Edel,/d4UsOWPEgbNsuaQ7MUMPW11MYbe.jpg,0
36425,McG,/hT0I4rLSOhIQoEYuYAP4tG16AjH.jpg,2
66121,"George Tillman, Jr.",/np4Q1q68M8ejWmkUpChXTIVrQRO.jpg,2
56154,Antony Hoffman,/gZax9b2dcV8dXFKowLA6NncnFcR.jpg,2
30711,Kenneth Lonergan,/2VZbGC1JryrxLdH6KuSTdhIBSzt.jpg,2
80540,Stig Bergqvist,,0
61921,Courtney Solomon,/hLZpb39CB97wwoLGfxgEDdyYq2s.jpg,2
19542,Nelson Shin,,2
56591,Danny Leiner,/baaonHW8JdQXyuQJODB0UvQfTAi.jpg,2
61411,Mark Dindal,/8wetJbZVXQrdfU4KaQBEvTSNkRA.jpg,2
228,Ed Harris,/atzm7ZGRFSWJHQT6qKmzjmNQ9GA.jpg,2
94831,Maggie Greenwald,/7Gujfsb4htTmVsWpMFDRMa6lN4S.jpg,0
27226,Patrick Lussier,/xBZm3o2FtAH0RjEdmAau8OqkoZg.jpg,0
17279,E. Elias Merhige,,0
4165,John Wayne,/iw9gHSQj1l3TQeiJb5tNK2N8k2w.jpg,2
18592,Tom Gries,/fkwSgh2sEXKMO6okOltFc4CacTH.jpg,2
66088,Ronald F. Maxwell,/xnQ6kOyxKW8pkwB4z591dhHosxT.jpg,2
86382,Henry Bromell,,2
26487,Norman René,,2
84782,Francine McDougall,,1
20739,Adam Shankman,/alYdaxIYDvJZFnVrM2n01jcafKo.jpg,2
108217,Jerry Rees,,0
68750,Robert Townsend,/a1RUpqPQAKd2AkOGuMtw0KpyT4c.jpg,2
83961,John R. Cherry III,,0
57138,Tony Bill,/u2bReGWYZYurA6OXIdF2VOdCX1z.jpg,2
64877,Rod Daniel,/kun8t560f7kIy9kiRayG3E72ohi.jpg,0
70737,Gary Goddard,,2
54050,Mark Waters,/ktII2pERp8swsnULZhDPzyfVlf6.jpg,2
71418,Demian Lichtenstein,/pAzBvin4xjSQffvOHcjWd7r5Xh9.jpg,2
61175,John Whitesell,/9wNZkrN7DnPjGIgaVNTnlCC1fpt.jpg,2
51864,Kasi Lemmons,/dO8h85dpcoVFkKwa8MMOacRro4F.jpg,1
62514,Tommy O'Haver,/9mLTBNTLML7hOBzH9hDWKV0pGMh.jpg,2
20937,Robert Fuest,,2
16590,Sheldon Lettich,/ecORUrI7PKBO3Mm0aVjen1dSng6.jpg,2
16475,Burt Reynolds,/g5AyPAhdr5OtHVRGLD3i8Gw4oas.jpg,2
2880,Emilio Estevez,/2NSM4zFrw3i16UYdUhfETVjqC4I.jpg,2
67897,Jeff Kanew,,2
18311,Joe Roth,/lUtmB3mtMPrA5hhoEwZBeX1U5uL.jpg,0
42378,Rob Sitch,,2
95458,Gary Hardwick,,2
50942,Gregory Poirier,,2
223,Alejandro González Iñárritu,/qWrltG9e0ssM3Y9pF86EAgteKHu.jpg,2
9158,Sharon Maguire,/oy9U1x6801cocQT5uQNhLvrCCtc.jpg,1
66960,Dennie Gordon,/3ykd6ByuQ77EpPYVGWate1BBtVP.jpg,1
166469,Jonas McCord,/zqKtO5T91xfJq6uqMfbQQe5dcCE.jpg,2
37618,Andrew Dominik,/r80gQB1iYTMSjnxQZYqSbvE66tq.jpg,2
36423,Tom Green,/bY7szfVBOedHUxkD3HHqa7MZ2ka.jpg,2
21981,Harald Zwart,/qGXK9H8eBPRWhI8I65fkhz21Pwk.jpg,2
10139,Leni Riefenstahl,/imaDmGuvU8mc3c61vg4jMV8UGTl.jpg,1
38914,Christian Marquand,/p1YD5nxNdCKtxJExlN1BIrvNrl4.jpg,2
4967,Colin Higgins,/3JErvVcldUos3wrQeuAizrDlAkZ.jpg,2
133259,Arthur Hiller,/irrSj7cAn2ByM7hhu2emkMdFOai.jpg,2
65879,Kristian Levring,/9BoGTgDyRyRW51JgXaCl5gmVNYC.jpg,0
5524,Andrew Adamson,/sI8oEKKzvQmrNzV5kFakrKcNcvB.jpg,2
57206,Sally Potter,/zSyRgr2Wc7Dbi4IDZCjkDouAaJI.jpg,1
14089,Dale Launer,,2
2891,Josef von Sternberg,/eWI4ulq0Vm7gmShjDBdb8BuMlUc.jpg,2
143035,Edward Yang,/ziiIOHdtINX32KeVDHXnrGh0Nx4.jpg,2
44481,Michael Nankin,/bBxx66EjT34dDj4r9za5L0r0lQp.jpg,2
65734,Luke Greenfield,/5RjsGRArdvXwhwjSExzc833M5oQ.jpg,2
109253,Costa Botes,,0
57082,John Stockwell,/f5vvYpkpJnEdS3txCqTncss7Di6.jpg,2
66728,Jonathan Glazer,/uzxOQxv6DtiEPIl06TWJ9hORKCV.jpg,2
64191,Lawrence Guterman,/txLsjc2oiqHzOmjdm4MG637SCdf.jpg,0
21931,Chris Nahon,/5ei81yfFCVBPdDw8AntZPM1U0Jy.jpg,2
135534,Léa Pool,/6JiOwi9DAiBLpYVg1eMUjEc9LQh.jpg,1
30716,Virginie Despentes,/cu7MOMcFFmHEH85NwDJe6CKuPIC.jpg,0
32375,Mario Monicelli,/3AWi7C76eGO3WxZgvRavzxq2x5q.jpg,0
67767,Hal Needham,/u2JnSd9p1yWLXwEy9pCJ7Wjg2FG.jpg,2
63208,Tommy Chong,/9wdlcc5JS36OYd05XBuo8r6F1aq.jpg,2
85806,Thomas K. Avildsen,,0
114629,Philippe Mora,/391SzbIpO4fy4KIrUqmMKiFpre.jpg,0
12009,Anthony Harvey,/xFb61Oxx98u6xrSpbN0KZFrysWO.jpg,2
14566,Alexander Mackendrick,/ydhfNeN3bHmiFNcGcMS6kATJHEB.jpg,2
70334,Lo Wei,/f3hicSjZgldhz0AhUT2QisJd2aj.jpg,2
57727,Robert Clouse,/y4Wd9h5WeOGEEklhCcDYnEQOcKx.jpg,2
77300,Michael Schultz,,2
19429,Bruce Lee,/kzeeWP2pHcGcyWfUYJOx65DaJlP.jpg,2
21692,Hironobu Sakaguchi,/vvBIwKfRIxuojbdLP5R8rjU0MW2.jpg,0
36797,Robert Luketic,/dY7afEugAzZR6m2HwBtcx5TKkVf.jpg,2
67632,Peter Markle,/1fFVurMyXSE742lnz5jCfcNJmCH.jpg,2
83198,Allan Arkush,/2EMm6ZGQAECI8Q1jrgAkAXpynHt.jpg,2
73962,Kristine Peterson,,1
66226,Buddy Van Horn,/i4aTK9tiPHaOXdskrpuvMXbUyLG.jpg,2
17309,Greg Beeman,/2wb6jVLAs1Qq9ay5BmMRch1R4no.jpg,2
129692,Bob Swaim,/cdzvdWCqcWRqGfa9PI4RtmB1TRF.jpg,2
57447,Christopher Crowe,,2
32632,Percy Adlon,/dhcxBxW4PpRpkI5Act6qXshVdpI.jpg,2
92851,Ken Wiederhorn,,0
5045,Dan O'Bannon,/slLZWXZ1lmdF763166ATRRI200n.jpg,2
19142,Kenneth Johnson,,2
18335,George Sluizer,,0
58608,Shinya Tsukamoto,/bl8guH7tvIg4fOiNZFweBjb93Ik.jpg,2
58080,Brian Gilbert,,2
72543,Sam Firstenberg,/dQMlSSxz30KvnPGyMKXjTFYbJGc.jpg,2
82443,Robert Radler,,2
147594,David Irving,,0
63937,Albert Pyun,/3Bxq2mHND331bCi79eoCXB9MapK.jpg,2
22669,Julien Temple,/ktxBwnWZHwbKuMngxwY3MyRotDR.jpg,2
70008,Mel Damski,,2
776,Eddie Murphy,/bsi706zdqs0KAPdOsqz6AkLNcFF.jpg,2
78514,David Hugh Jones,,2
1680227,Richard Greenberg,,2
38689,John Flynn,/xljUB8XNCvYRX6XPkMXwt4Ah38w.jpg,2
97646,Joan Micklin Silver,,1
84906,Steve De Jarnatt,,0
898,Mark Goldblatt,,2
17447,Terry Zwigoff,/xK366M7bo681aoCMIlSEs5ROCl9.jpg,0
1121281,Joel Hershman,,2
22214,David Wain,/bqv3lo1HDKyUW2L3H6kGEgtpRCf.jpg,2
55119,Alejandro Jodorowsky,/uq1sjIIPxKZnXwDcfi3cZojJ9XE.jpg,0
71042,Jay Levey,,2
1213162,Todd Holland,/47QCGbek61AJwlNIwCQYZ1OEIy4.jpg,0
55273,Robert Klane,,2
86250,Frank Henenlotter,/nc8Tzg6oDIRlz0yGsYTbNqaGJfK.jpg,0
7409,J.B. Rogers,/rL2r7j20Aq2JRWeDpTpk35YxUzb.jpg,0
87033,Julie Davis,/tVU970tt5og2GQCvAwGGTc5nNNV.jpg,1
37948,Brad Anderson,/qjEl3MLqL4MDZFMWO4ukQbBBal0.jpg,2
58518,Blair Hayes,,0
53178,Mike Tollin,,2
1462,Tim Blake Nelson,/tWHHEnnoEU6aNaiFRvl1WLfNTvB.jpg,2
40402,Buzz Kulik,,2
44765,William Lustig,/9xmAzAD1As1NfBLeD2N5oiRoFp7.jpg,2
80261,Robin Hardy,/qpaluWgurG8TbCT05OW18aum39b.jpg,2
84931,Michael Cuesta,/n3iTN6e1Bq13WlalqddULpsnEUn.jpg,2
29627,Charles Lamont,,2
12632,Daniel Sackheim,/wSMRjEWrrYFUDd1KQCJvW2cAvh3.jpg,2
16888,Ralph Nelson,/zRZtocgGZvCFwlNB1UOEREHYLNw.jpg,2
65304,Franc Roddam,/lHT0C3Z51suXX8oFcoalS3hB7nU.jpg,0
26959,Samuel Fuller,/yC1rWSkV8crevItmlRz056GOTMf.jpg,0
1961,Claude Pinoteau,/Akl1NMUKLYjReQQ4Md8P4f8TnYp.jpg,2
47503,Nancy Walker,/93RuE8xoIMmuWQ4H4qsql1gGiw7.jpg,1
123694,Rob Pritts,,0
31033,Oxide Pang Chun,/jrzNMBQjOCw9KZm7wuecQJhf9z9.jpg,2
23724,Patrice Chéreau,/xTAm1CHk1KY7kAYicNm3ztn8RZ3.jpg,2
57521,Steve Beck,/p050TsMfcaDeUv3DAcSaS8Tzdrs.jpg,2
97942,Jonathan Teplitzky,/mkvXjucr6iRAB4w9zVt5veoEQln.jpg,0
1577,Richard Kelly,/nHmIALlzcsSu7Uuc4kO34mFb7k2.jpg,2
12890,Pete Docter,/r6ngPgnReA3RHmKjmSoVsc6Awjp.jpg,2
5010,Todd Field,/34lDArSwBjHFXIfYnLQZWKTTab3.jpg,2
49063,Barry Shear,,2
64114,Edward Dmytryk,/s7E1zzpOeg7VBmLjA9MBgl2jizD.jpg,0
28615,Éric Rohmer,/4VUnQk2yA6m58uak9LguIAzZ8Re.jpg,2
66222,James Fargo,/2dcSiTGfRqVSIvM677q6XZsxK8w.jpg,2
102627,Steve Carver,/mQj6GGZ9s4IGh4qWUjCJBbFar1v.jpg,2
61019,Harry Hook,,2
95329,Kevin Connor,/ke8acwv2T9YfIIwPqh5zJg7aBh5.jpg,2
12028,John Moore,/1zFWQ0hCvRgfXlQ3NaUn2HzChBW.jpg,2
20028,Danis Tanović,/vjVlIeuNdvpzrrI7I4CYp8fhPdz.jpg,2
33166,René Clair,/PjvHtJguNwRl2d7SWqWLmxZfwg.jpg,2
57604,Joel Gallen,/pxJ9n31X0a1PDqOpYJSALC2yxKX.jpg,2
70974,Christopher Morahan,/eevzRSnXbIJX9Yn0SMmFQCJMd8r.jpg,2
69982,Jeff Bleckner,/8mgbryrtiwKvEeQe8K1aaQP2B04.jpg,2
54584,Jesse Dylan,/An83VcuHDbyNxOoJMj7sOnXyyex.jpg,2
60237,John A. Davis,,2
14227,Jules Dassin,/v7DZOtLE1i6S7UjLNjkHq85JPEu.jpg,0
12995,Marc Forster,/mYpqFeHOKTPXLbZRKQjW1xECycl.jpg,2
31843,Ranald MacDougall,,2
47498,Robert Moore,,2
51851,Jake Kasdan,/1jmlwJ7Y0a7fp28bJLr73u12wbv.jpg,2
8296,Christophe Gans,/8tFxHa7RT3MOBTs72j9pSwkG6MJ.jpg,2
1527,John Bailey,,2
1176,Lone Scherfig,/zJDZjeBfJxVUslaOU2lI9zfsU3F.jpg,1
12112,Douglas Trumbull,/gBnl4wS6WzKM0egvdtZyBT6L1xs.jpg,2
3084,Marlon Brando,/e2u2Vyy66j2rUL8fyjjHWlYtWLH.jpg,2
58159,Rintaro,/aSm2rwLXOQ4aJmcPrqVM3gWIjzL.jpg,2
69488,Nanni Moretti,/klvWTsWeVbuZFOY9IJXJEr5PQvk.jpg,2
113641,Dewey Nicks,,0
21339,Jez Butterworth,,2
17825,Shawn Levy,/bgu9dR2Xlt6xNgcNRgNWhySvFwV.jpg,2
56059,Patrick Read Johnson,,2
11511,Daniel Stern,/4dQb2rg4gajVuMOUTkmQx31GOyH.jpg,2
1027737,Robin Budd,,0
52049,Jay Chandrasekhar,/nKk1a0zfIdBWdB8B6IxsEaekqk7.jpg,2
28741,Michael Rymer,/w3iQNN1LAVsTbF4wyReOadjSojJ.jpg,2
58097,Michael Kalesniko,,2
61571,Barry Skolnick,,0
56339,Yoshiaki Kawajiri,/7qGVslS5Z3MqEFyhkQMYzPdQejq.jpg,2
74300,Bill Kroyer,,0
194568,Barbara Peeters,,1
40007,John Mackenzie,,2
11983,Alain Resnais,/3gSyKBQHgpkYVVgkC149sW4RDRc.jpg,2
57665,Eric Karson,,2
5713,Chris Wedge,/nilZ2PUXF5ELKftii18OLnAMMz0.jpg,2
51760,Jay Sandrich,,2
10439,Marshall Brickman,/kgFuTadgTSscJPIWuifG1pAZXf3.jpg,2
33880,Dick Lowry,,2
16897,Sidney Poitier,/9LV17m3H7nGCJTXg7pzhK857g6V.jpg,2
188517,David Hamilton,/hP91Qe8wPl4klL67YcXEzHtrXrn.jpg,2
54040,John Lee Hancock,/1eCqzsuFp0xKGeTEErXyEifN82U.jpg,2
6011,Michael Haneke,/uRcHQ895xDeeaXoSRPoPgjbLe9L.jpg,2
68573,Walt Becker,/ioshEghgcfUsaDN2rYfEJDPBUqZ.jpg,2
2053,Bill Paxton,/53Ln1wTC0OCLzBF4HNlwhMXYgOU.jpg,2
996749,Zoe Clarke-Williams,,1
201,Michel Gondry,/a0uLwuRoAiELs02gJhNX14WqzV9.jpg,2
54644,Joel Zwick,/vP5MtUckpCluHWmGzyzDlUdTAvk.jpg,2
76981,Delmer Daves,/l5oNQDoPSEhiKvUmRMldt5QE9hC.jpg,2
26095,John Patrick Shanley,/qQkpdZyhoslrX5DcfQuaXp87NQv.jpg,2
4410,Roberto Rossellini,/1MA0o5PyM4u7HLNdk9VpwREAXLv.jpg,2
74907,Fabián Bielinsky,/mqDZmgL3TzA8BN7K9YRkPp6Zn3q.jpg,2
69579,James Isaac,/j1j2q5iVzPptPNr1p9NluULP89L.jpg,2
4319,Stacy Peralta,/56oODqWAkLnV53a92LIQOMxqHfb.jpg,2
40256,D.J. Caruso,/dLSaCHhZ4zfimzCz11JdcTZC4SA.jpg,2
42113,Zalman King,/clzECAkYw1DKbAQTNoTBKjmpUZb.jpg,0
69791,Charles Haid,/Wna0bUskkYJAMFY5UiJMUbPG93.jpg,0
7397,Ed Decter,/q3pmlVwiAUeDVufLEcSI3qma7Ut.jpg,2
31775,Joe D'Amato,/mYyejhm6tqa290duWvLgX7L48No.jpg,2
76381,David Butler,/2MivycBAyVLbLJfZAOtqyFjUCAR.jpg,2
108764,Mikhail Kalatozov,/ggz6i31f6ddUS8nDhj1wXDp2JvZ.jpg,2
30458,Henry Bean,,2
56710,Oliver Parker,/3qdUN7qhcQn4P3tEOTKJgTUdCIr.jpg,2
12079,Kelly Asbury,/jJAHjXFbjEUJrYjxyuj0AWMPAqW.jpg,2
145134,Jill Sprecher,,1
90069,Joseph Kane,/35CasLgA5ipEQ0huFJI5pdEBRTz.jpg,2
1223735,Daniel Attias,/nfJz25IjcMZ971lsBDZb17la4Qc.jpg,0
37361,Anatole Litvak,/dwFC6oB4TC7ACFAtfII1dGXJZql.jpg,2
69797,Dean DeBlois,/vofzPcdNUzUD1xqaMUwMAJRgFiy.jpg,2
1409418,Tuck Tucker,,0
19305,Tom Ropelewski,,2
122967,Craig McCracken,,0
226493,Sandra Goldbacher,,1
16435,Julio Médem,/ohftr2f6JyITzMios6RTpCKS54j.jpg,2
56150,Ellory Elkayem,/5xrIzpPUiOJnuolrTGWt5nyU6io.jpg,2
64149,Peter Hastings,,2
17046,Gary Winick,/9gzk1OptV4rlvEgPFQo9pC0TUYV.jpg,2
110174,Chris Ver Wiel,,0
90522,Daniel Mann,/7v2p42NlK1erhSfoK9KoabeHqI0.jpg,2
20824,Perry Andelin Blake,,2
20646,Gabriele Muccino,/uU23lwEwz3TnHl0DvvyePpaGuEG.jpg,2
18903,Sandra Nettelbeck,,1
57446,Mark Romanek,/dmbZEZvMhuuv4UOY1AnnUHCNbC5.jpg,2
64823,Desmond Davis,,2
5139,Robert Englund,/h4LEgXsvbfmIbwktkiGWNwwtr8q.jpg,2
47773,Paul Mazursky,/2ooiA3X9Y0cpyBIAHTpU5Q3Q7em.jpg,2
15337,John Polson,/rsjpQFAvQSo05HflPSCODCCbYFl.jpg,2
20400,Tim Story,/30HZn70vyclGRRn5AU3szpKyfgC.jpg,2
73499,Bruce McCulloch,/jjKuhlAIWtKwhSuDctwCJGFHhW1.jpg,2
18865,Louis Leterrier,/54rsjgcmdZj2wymmKy3FPRgkrie.jpg,2
58552,Burr Steers,/rWztkNxfPclLILEjAhaHaOHSWs3.jpg,0
21278,Alan Alda,/jzDIL5eaFQ3WorUtwOwoJ7AFX2C.jpg,2
7832,Oliver Hirschbiegel,/hvM9iMto24seiLGeJ7LKvCZoiOE.jpg,2
65615,Wych Kaosayananda,/wtKJAZnUBxqYCSjQX4Cmevrzyld.jpg,0
12648,Bob Dolman,/3w3B8b3RkuwVOMjcdVI7W99K1Xt.jpg,2
4387,François Ozon,/zcrMs8YX5f89Ax2mEDCtaLvwKiE.jpg,2
67795,Steven Shainberg,/nkJrwamjmx5ZMQvEyTa5zWnRNId.jpg,2
66654,Kevin Donovan,/juJfwfECTqdYrw7Dcv7Z0pwYNXc.jpg,2
21647,Gérard Krawczyk,/kU4UlASZQDRuGvYgIRkcamXgZ0e.jpg,2
25598,Paul Greengrass,/zyJyLdHvV98Nv9mrctQsH64RxkE.jpg,2
37852,George Hickenlooper,/t7R8Lecq6HR0N9CIwiuiPEPt2N0.jpg,2
49450,Sergio Corbucci,/lxvTtIQOGbi7ZLpyCCEMGAinvz5.jpg,0
16304,Brian Koppelman,/qY8ExnRPlwe2mUw86orpyhmuROM.jpg,2
67781,Peter Kosminsky,/e0wP4H63lqSTulXu8CeSzaEQ2j9.jpg,2
85357,Christian Charles,,0
65429,Kunihiko Yuyama,/9z3LqqCMRZWyptfIZnlAdG7CnaZ.jpg,0
107762,Alexander Sokurov,/kVNeNYXdRzrUZsa9bQyefgzQBTE.jpg,0
64743,Adam Marcus,,2
14838,James Bridges,/nljVYzyIh6aB7el8rM3LJFVh3dZ.jpg,2
80482,Gary Weis,,2
67924,Steno,,2
70415,Tony Maylam,,0
17784,John Irvin,/A75sBHfUrcdG9BGQdwKh4akqWWn.jpg,2
38007,Just Jaeckin,,2
99339,Ken Shapiro,,2
18563,Georges Lautner,/6lw5jAJUchGiFUhzZw8YaSvCpSY.jpg,0
56578,Jeff Tremaine,/dLUeKVdZXfFx3VOgf2zNV9fu1Ll.jpg,2
15045,Michael Lembeck,/nSksRzDoUToxdS2MqIeV7LGAiVk.jpg,2
22140,Kari Skogland,/pCbi6ABzu0KmXwGwIczgxYvjBNt.jpg,1
57581,Neil Marshall,/Au5p9cFlj2XVoVIECQ40ruOp1Qz.jpg,2
83467,William A. Graham,,2
39138,Jean Girault,/wkZuRePMgKTnQhCCjcU9NkQz5KD.jpg,2
65133,Marcus Raboy,/ttiDE03Ufkkus17kaBZFYQgewXr.jpg,0
41670,Rebecca Miller,/gegphPh4ITZPYIuVrhigTLRD3C2.jpg,1
84975,Seth Kearsley,,2
57895,Robert Harmon,,2
138204,Maurice Phillips,,2
93410,Meir Zarchi,/fyXAzUUrO2BlqxN7gUMEAEPKH1k.jpg,2
76882,Cy Endfield,,0
13927,Kurt Wimmer,/vO84pZBssHveIxxnh2d2sbNNCLY.jpg,2
101377,Paul Bartel,/7Kj1Y9V8lfnFXHkjf30H8d3ylQA.jpg,2
80215,Charles Stone III,/8BRXXpKfIb8smM7jBHf0KlsNN0O.jpg,2
66512,Tom Brady,/7R2k0mZplcYd7A832x0EEmSK2WR.jpg,2
5292,Denzel Washington,/khMf8LLTtppUwuZqqnigD2nAy26.jpg,2
18323,Marc Lawrence,/ayItx1leDQbNklqX9wJbPGCD7Yk.jpg,2
78488,Cathy Malkasian,,1
40223,Joe Carnahan,/5YPrZ1JprLwtU4tn5DG0wqLjsAT.jpg,2
94069,Steve Sekely,,2
82804,Dominic Anciano,,2
17633,Rob Marshall,/4UUUna5fohwTxnEbuLOD0ZubWds.jpg,2
736,Menno Meyjes,,2
1461,George Clooney,/esyiULfB7kSrhgzBkLamjsTTKEg.jpg,2
8557,Fernando Meirelles,/usc1zwBXEHN4A6rkvJcmgWpc7rS.jpg,2
46712,Douglas Sirk,/8DugkBzRKKNDcspnZRCd10wlXn7.jpg,2
3460,Gene Wilder,/7xQjm2yrqAVy4yPjGemWseo1Ovi.jpg,2
66739,Jonathan Liebesman,/9oDaNDxU1nI6t2J6ldOYhiq2Qkf.jpg,0
52837,Perry Henzell,,0
71943,Reggie Rock Bythewood,/lWvvnBHYsbMrvCR1CXRU2ycijDL.jpg,2
56714,Daisy von Scherler Mayer,/ebJciI29YXLqblVayOIHqOAh4pD.jpg,1
51534,Lucky McKee,/vMup2Uy3n5ET6k8RYYM49bMA8Ji.jpg,2
72467,Thaddeus O'Sullivan,,0
70937,Tony Aboyantz,,0
16830,Boaz Davidson,/otx19f3Nuzkfy2PWovnEgaM3qv7.jpg,2
16410,Jules Bass,,2
16837,Mark Steven Johnson,/6trChNn3o2bi4i2ipgMEAytwmZp.jpg,2
142007,Steve Trenbirth,,0
64141,David Gordon Green,/6zKZXMnGiH5oSOlpKQc6u9v4Igl.jpg,2
1011,Susanne Bier,/r7dJQn1rMZEuGiEtAxWnX2ER1eR.jpg,1
91389,Mars Callahan,/1RTKQNO8wKxPMu0CQTotJJfNhT5.jpg,0
6220,Gurinder Chadha,/AbUt77nmapBzaXMq9EvNNjK0ZMm.jpg,1
95760,Erik Skjoldbjærg,/39ItHz2wcUHjRFnFMNDwR75KR02.jpg,2
71329,Jonas Åkerlund,/hhKRXqPtlxagkbUlg8kAOXTRoXr.jpg,0
20921,Monte Hellman,/qVrEpO0OCsKOrs8SPESfMfqJfRN.jpg,2
39743,Henry Levin,/613QaBnCNzpb9DuaoWg4Df1J6sU.jpg,2
26875,Hideo Nakata,/fQ3XJXTNpxzt6gMpMM0pJOyuibA.jpg,2
57962,Mort Nathan,,2
74298,Francis Glebas,,0
69719,Bruno Barreto,/sFrrQ77hqzBWW40js1VevZyr3fE.jpg,2
56342,Shinichiro Watanabe,/11UdgBBNXWWGCDsnvLlmoBaUkp0.jpg,0
58189,Justin Lin,/68zKal0ffNlJPR7OtRN59kY1cWl.jpg,0
16848,Rob Zombie,/2LGOgBVEAqC2rStyY7ys0wHNbEs.jpg,2
11037,Lukas Moodysson,/pNIrP0ezqzaGTr27DclHbDxM4EW.jpg,2
70573,Paul Hunter,/3Qvmhvezs7SGkeMGdBCVKAJy1XF.jpg,2
150181,John Erman,,2
69696,Daniel Algrant,,2
19228,Jim Fall,/mSZaeSgSwU8KYlmeGI0gRoeHOUe.jpg,2
67813,Baltasar Kormákur,/Aml85bUldhLbVubYBk38ag8JmVK.jpg,2
21506,George Sidney,/t5NzhZ8yYL3hDMm5mGNC7t97qSk.jpg,2
9339,Lilly Wachowski,/qofqjT1drfmB5VNstWqSSfEJOLD.jpg,1
